idade,profissao,educacao,meio_contato,mes,dia_da_semana,duracao,dias_ultimo_contato,qtd_contatos_total,campanha_anterior,indice_precos_consumidor,indice_confianca_consumidor,euribor3m,numero_empregados,resultado
59,2,6,1,8,3,5,2,1,2,94.03,-38.3,0.9,4991,1
28,11,3,1,8,3,4,2,1,1,94.03,-38.3,0.9,4991,1
28,11,3,0,8,3,5,2,1,2,94.03,-38.3,0.9,4991,0
18,11,6,1,8,3,5,2,1,2,94.03,-38.3,0.9,4991,1
52,2,6,1,8,3,5,0,0,0,94.03,-38.3,0.9,4991,0
48,3,3,1,8,3,5,2,1,1,94.03,-38.3,0.9,4991,1
27,11,6,0,8,3,5,0,1,2,94.03,-38.3,0.9,4991,0
34,2,6,1,8,3,5,2,1,1,94.03,-38.3,0.9,4991,1
27,11,3,1,8,3,4,0,0,0,94.03,-38.3,0.9,4991,0
18,11,6,1,8,3,6,2,1,1,94.03,-38.3,0.9,4991,1
48,2,6,1,8,3,4,0,1,2,94.03,-38.3,0.9,4991,1
47,2,6,1,8,3,6,1,1,2,94.03,-38.3,0.9,4991,1
30,2,6,1,8,3,5,0,1,2,94.03,-38.3,0.9,4991,1
18,11,6,0,8,3,5,0,0,0,94.03,-38.3,0.9,4991,0
44,1,2,1,8,3,5,0,1,2,94.03,-38.3,0.9,4991,1
30,3,4,1,8,3,5,2,1,2,94.03,-38.3,0.9,4991,1
46,2,1,1,8,4,6,2,1,2,94.03,-38.3,0.9,4991,0
41,2,1,1,8,4,5,0,1,2,94.03,-38.3,0.9,4991,1
46,2,1,1,8,4,5,2,1,1,94.03,-38.3,0.9,4991,0
26,7,6,1,8,4,6,2,1,2,94.03,-38.3,0.9,4991,1
46,4,4,1,8,4,5,0,1,1,94.03,-38.3,0.9,4991,0
26,7,6,1,8,4,5,1,1,2,94.03,-38.3,0.9,4991,1
48,2,6,1,8,4,6,0,0,0,94.03,-38.3,0.9,4991,1
71,3,0,1,8,4,5,0,0,0,94.03,-38.3,0.9,4991,0
41,2,1,1,8,4,5,0,0,0,94.03,-38.3,0.9,4991,1
48,2,6,1,8,4,5,1,2,2,94.03,-38.3,0.9,4991,1
44,2,6,1,8,4,6,0,1,1,94.03,-38.3,0.9,4991,0
27,4,6,1,8,4,5,0,1,1,94.03,-38.3,0.9,4991,0
47,2,1,1,8,4,5,2,1,2,94.03,-38.3,0.9,4991,1
31,11,6,1,8,4,5,0,0,0,94.03,-38.3,0.9,4991,1
77,5,0,1,8,4,5,2,1,1,94.03,-38.3,0.9,4991,1
31,11,6,1,8,4,5,0,0,0,94.03,-38.3,0.9,4991,1
41,10,6,1,8,4,5,0,0,0,94.03,-38.3,0.9,4991,1
30,11,1,1,8,4,5,0,1,1,94.03,-38.3,0.9,4991,0
41,10,6,1,8,4,6,0,0,0,94.03,-38.3,0.9,4991,1
71,5,6,1,8,4,4,0,0,0,94.03,-38.3,0.9,4991,0
37,6,1,1,8,4,6,0,0,0,94.03,-38.3,0.9,4991,1
46,4,4,1,8,4,5,0,1,1,94.03,-38.3,0.9,4991,1
63,5,0,1,8,4,5,0,0,0,94.03,-38.3,0.9,4991,0
41,2,1,1,8,4,4,0,0,0,94.03,-38.3,0.9,4991,0
25,2,6,1,8,4,5,0,0,0,94.03,-38.3,0.9,4991,1
45,2,6,1,8,4,5,0,0,0,94.03,-38.3,0.9,4991,1
60,0,0,1,8,5,5,2,1,1,94.03,-38.3,0.91,4991,0
59,5,4,1,8,5,5,1,1,2,94.03,-38.3,0.91,4991,1
72,0,2,1,8,5,4,0,0,0,94.03,-38.3,0.91,4991,0
32,10,4,0,8,5,3,0,0,0,94.03,-38.3,0.91,4991,0
41,2,1,1,8,5,5,2,1,2,94.03,-38.3,0.91,4991,1
27,2,6,1,8,5,6,1,1,2,94.03,-38.3,0.91,4991,1
59,5,4,1,8,5,5,1,1,2,94.03,-38.3,0.91,4991,1
41,2,1,1,8,5,5,2,1,2,94.03,-38.3,0.91,4991,1
41,2,1,1,8,5,5,1,1,1,94.03,-38.3,0.91,4991,1
77,6,6,1,8,5,5,1,2,2,94.03,-38.3,0.91,4991,1
41,4,6,1,8,5,5,0,1,1,94.03,-38.3,0.91,4991,0
41,4,6,1,8,5,5,2,1,2,94.03,-38.3,0.91,4991,1
27,2,6,1,8,5,5,0,0,0,94.03,-38.3,0.91,4991,1
24,2,6,1,8,5,4,2,1,2,94.03,-38.3,0.91,4991,0
24,2,6,1,8,5,6,0,1,1,94.03,-38.3,0.91,4991,1
64,5,0,0,8,5,5,0,0,0,94.03,-38.3,0.91,4991,1
64,2,6,0,8,5,5,0,0,0,94.03,-38.3,0.91,4991,1
30,4,4,0,8,1,1,0,0,0,94.03,-38.3,0.9,4991,0
30,8,6,1,8,1,5,0,0,0,94.03,-38.3,0.9,4991,0
26,1,1,0,8,1,1,0,1,1,94.03,-38.3,0.9,4991,0
30,8,6,1,8,1,5,0,1,1,94.03,-38.3,0.9,4991,0
26,2,6,0,8,1,6,0,1,1,94.03,-38.3,0.9,4991,0
47,6,6,1,8,1,4,1,1,2,94.03,-38.3,0.9,4991,0
35,7,1,1,8,1,5,2,1,2,94.03,-38.3,0.9,4991,1
47,6,6,1,8,1,5,0,2,1,94.03,-38.3,0.9,4991,0
73,5,0,0,8,1,5,0,0,0,94.03,-38.3,0.9,4991,0
56,3,0,0,8,1,5,2,1,1,94.03,-38.3,0.9,4991,0
29,1,6,1,8,1,5,2,1,2,94.03,-38.3,0.9,4991,1
58,4,3,1,8,1,5,0,0,0,94.03,-38.3,0.9,4991,1
26,2,6,0,8,1,6,1,1,2,94.03,-38.3,0.9,4991,1
26,2,6,1,8,1,5,2,1,2,94.03,-38.3,0.9,4991,1
53,6,6,0,8,2,4,0,0,0,94.03,-38.3,0.9,4991,1
55,0,6,0,8,2,2,0,0,0,94.03,-38.3,0.9,4991,0
73,5,0,1,8,2,5,0,1,1,94.03,-38.3,0.9,4991,0
55,2,1,1,8,2,5,0,0,0,94.03,-38.3,0.9,4991,1
25,7,1,1,8,2,5,1,1,2,94.03,-38.3,0.9,4991,0
58,6,6,1,8,2,6,0,0,0,94.03,-38.3,0.9,4991,1
34,3,3,1,8,2,6,0,1,1,94.03,-38.3,0.9,4991,1
92,5,6,1,8,2,6,1,1,2,94.03,-38.3,0.9,4991,1
19,11,6,1,8,2,5,0,1,1,94.03,-38.3,0.9,4991,0
50,2,6,1,8,2,5,2,1,2,94.03,-38.3,0.9,4991,1
22,4,4,1,8,2,4,0,0,0,94.03,-38.3,0.9,4991,0
65,5,4,1,8,2,5,2,1,2,94.03,-38.3,0.9,4991,1
34,2,1,1,8,2,5,0,0,0,94.03,-38.3,0.9,4991,0
37,6,6,0,8,2,5,2,1,2,94.03,-38.3,0.9,4991,0
31,2,6,1,8,2,5,0,0,0,94.03,-38.3,0.9,4991,1
70,5,0,1,8,2,5,2,1,2,94.03,-38.3,0.9,4991,1
25,4,6,0,8,2,1,0,0,0,94.03,-38.3,0.9,4991,0
31,2,6,1,8,2,5,0,1,1,94.03,-38.3,0.9,4991,1
55,2,1,1,8,2,5,2,1,2,94.03,-38.3,0.9,4991,1
65,5,4,1,8,2,5,0,0,0,94.03,-38.3,0.9,4991,0
43,4,1,1,8,3,7,0,0,0,94.03,-38.3,0.9,4991,1
31,1,1,0,8,3,4,0,0,0,94.03,-38.3,0.9,4991,0
61,2,6,0,8,3,6,2,1,2,94.03,-38.3,0.9,4991,1
26,11,1,1,8,3,5,2,1,2,94.03,-38.3,0.9,4991,1
51,3,3,1,8,3,5,2,1,2,94.03,-38.3,0.9,4991,1
77,5,6,1,8,3,4,0,1,1,94.03,-38.3,0.9,4991,0
92,5,6,1,8,3,5,1,1,2,94.03,-38.3,0.9,4991,1
75,5,0,1,8,3,5,2,1,2,94.03,-38.3,0.9,4991,1
59,2,6,1,8,3,6,0,0,0,94.03,-38.3,0.9,4991,0
35,2,6,1,8,3,6,2,1,2,94.03,-38.3,0.9,4991,1
66,2,6,1,8,3,5,2,1,2,94.03,-38.3,0.9,4991,1
35,2,6,1,8,4,5,0,1,1,94.03,-38.3,0.9,4991,0
41,2,6,0,8,4,5,2,1,1,94.03,-38.3,0.9,4991,1
42,4,4,1,8,4,5,2,1,2,94.03,-38.3,0.9,4991,1
71,2,0,1,8,4,5,0,1,1,94.03,-38.3,0.9,4991,0
67,0,4,1,8,4,5,2,1,2,94.03,-38.3,0.9,4991,1
60,3,0,1,8,4,5,0,1,1,94.03,-38.3,0.9,4991,0
52,6,6,1,8,4,5,1,1,2,94.03,-38.3,0.9,4991,1
70,4,6,1,8,4,6,0,0,0,94.03,-38.3,0.9,4991,1
33,2,6,1,8,4,5,0,0,0,94.03,-38.3,0.9,4991,1
51,4,4,1,8,4,7,0,0,0,94.03,-38.3,0.9,4991,1
76,5,6,1,8,4,6,2,1,2,94.03,-38.3,0.9,4991,1
27,2,6,1,8,4,5,2,1,2,94.03,-38.3,0.9,4991,1
60,3,0,1,8,4,5,0,0,0,94.03,-38.3,0.9,4991,0
33,2,6,1,8,4,5,1,1,2,94.03,-38.3,0.9,4991,1
76,5,6,1,8,4,4,0,1,1,94.03,-38.3,0.9,4991,0
30,2,1,0,8,4,2,3,1,2,94.03,-38.3,0.9,4991,0
33,6,6,0,8,4,5,2,1,2,94.03,-38.3,0.9,4991,1
52,6,6,1,8,4,5,0,0,0,94.03,-38.3,0.9,4991,0
42,3,3,1,8,5,5,2,1,2,94.03,-38.3,0.9,4991,1
25,11,1,0,8,5,6,0,0,0,94.03,-38.3,0.9,4991,1
48,8,6,1,8,5,5,0,0,0,94.03,-38.3,0.9,4991,1
38,10,6,1,8,5,6,2,1,2,94.03,-38.3,0.9,4991,1
39,1,1,1,8,5,5,0,0,0,94.03,-38.3,0.9,4991,1
40,6,6,1,8,5,5,0,0,0,94.03,-38.3,0.9,4991,0
36,1,6,1,8,5,5,0,0,0,94.03,-38.3,0.9,4991,1
30,2,6,1,8,5,5,2,1,2,94.03,-38.3,0.9,4991,1
32,2,6,0,8,5,4,0,0,0,94.03,-38.3,0.9,4991,0
48,8,6,1,8,5,5,0,1,1,94.03,-38.3,0.9,4991,0
28,2,6,1,8,5,5,0,0,0,94.03,-38.3,0.9,4991,0
39,3,0,0,8,5,2,0,0,0,94.03,-38.3,0.9,4991,0
42,4,6,1,8,5,5,2,1,2,94.03,-38.3,0.9,4991,1
35,6,6,0,8,5,2,0,0,0,94.03,-38.3,0.9,4991,0
31,2,4,1,8,1,5,0,0,0,94.03,-38.3,0.9,4991,1
60,5,0,1,8,1,4,2,1,1,94.03,-38.3,0.9,4991,0
34,4,3,1,8,1,4,0,0,0,94.03,-38.3,0.9,4991,0
31,2,6,1,8,1,5,0,0,0,94.03,-38.3,0.9,4991,1
34,4,3,1,8,1,5,2,1,2,94.03,-38.3,0.9,4991,1
45,4,6,1,8,1,4,0,1,1,94.03,-38.3,0.9,4991,0
34,4,3,1,8,1,5,0,0,0,94.03,-38.3,0.9,4991,0
44,5,1,1,8,1,7,0,0,0,94.03,-38.3,0.9,4991,1
33,11,4,1,8,1,5,1,1,2,94.03,-38.3,0.9,4991,1
45,2,3,0,8,2,2,0,0,0,94.03,-38.3,0.9,4991,0
34,10,4,0,8,2,1,0,0,0,94.03,-38.3,0.9,4991,0
58,8,6,1,8,2,5,2,1,2,94.03,-38.3,0.9,4991,1
26,11,1,1,8,3,4,0,1,1,94.03,-38.3,0.89,4991,0
54,6,1,1,8,3,5,0,1,1,94.03,-38.3,0.89,4991,0
36,2,6,1,8,3,5,2,1,2,94.03,-38.3,0.89,4991,0
40,2,1,0,8,4,5,0,1,1,94.03,-38.3,0.89,4991,0
39,2,6,0,8,5,3,0,0,0,94.03,-38.3,0.89,4991,0
33,2,1,0,8,5,4,0,0,0,94.03,-38.3,0.89,4991,0
34,2,1,0,8,5,3,0,0,0,94.03,-38.3,0.89,4991,0
29,1,6,0,8,5,1,0,0,0,94.03,-38.3,0.89,4991,0
49,2,6,0,8,5,1,0,0,0,94.03,-38.3,0.89,4991,0
45,8,4,0,8,1,1,0,1,1,94.03,-38.3,0.89,4991,0
30,2,4,0,8,1,2,0,0,0,94.03,-38.3,0.89,4991,0
72,5,6,1,8,1,5,0,1,1,94.03,-38.3,0.89,4991,0
26,3,4,0,8,2,2,0,0,0,94.03,-38.3,0.89,4991,0
33,7,3,0,8,2,1,0,0,0,94.03,-38.3,0.89,4991,0
22,11,3,0,8,2,3,0,0,0,94.03,-38.3,0.89,4991,0
28,11,6,0,8,3,1,0,0,0,94.03,-38.3,0.89,4991,0
30,4,4,0,8,3,1,0,1,2,94.03,-38.3,0.89,4991,0
35,10,3,0,8,3,2,0,0,0,94.03,-38.3,0.89,4991,0
58,3,1,0,8,5,1,0,0,0,94.03,-38.3,0.89,4991,0
27,2,1,0,8,5,8,0,0,0,94.03,-38.3,0.89,4991,0
49,6,6,0,8,1,3,0,0,0,94.03,-38.3,0.89,4991,0
21,1,6,0,8,1,3,0,0,0,94.03,-38.3,0.89,4991,0
27,2,1,0,8,1,3,0,0,0,94.03,-38.3,0.89,4991,0
30,2,6,1,8,2,5,0,0,0,94.03,-38.3,0.89,4991,0
30,2,6,1,8,2,5,0,0,0,94.03,-38.3,0.89,4991,1
19,11,1,1,8,2,7,0,0,0,94.03,-38.3,0.89,4991,1
33,3,4,1,8,2,5,0,0,0,94.03,-38.3,0.89,4991,1
31,2,1,1,8,2,5,0,1,1,94.03,-38.3,0.89,4991,0
76,5,0,1,8,2,5,0,1,1,94.03,-38.3,0.89,4991,1
60,5,1,1,8,2,6,0,1,1,94.03,-38.3,0.89,4991,1
56,5,6,1,8,2,6,0,1,1,94.03,-38.3,0.89,4991,1
58,5,0,0,8,2,3,0,0,0,94.03,-38.3,0.89,4991,0
34,3,3,1,8,2,5,0,0,0,94.03,-38.3,0.89,4991,0
44,2,1,0,8,2,3,0,0,0,94.03,-38.3,0.89,4991,0
27,2,6,1,8,2,6,2,1,2,94.03,-38.3,0.89,4991,1
64,5,4,1,9,3,5,0,0,0,94.2,-37.5,0.89,4963,1
72,5,4,1,9,3,0,0,1,1,94.2,-37.5,0.89,4963,0
34,2,6,1,9,3,5,2,1,1,94.2,-37.5,0.89,4963,0
69,5,1,1,9,3,6,2,1,2,94.2,-37.5,0.89,4963,1
33,4,4,1,9,3,5,0,0,0,94.2,-37.5,0.89,4963,1
37,2,6,1,9,3,6,0,1,1,94.2,-37.5,0.89,4963,1
24,11,6,1,9,3,5,1,1,2,94.2,-37.5,0.89,4963,1
24,11,6,1,9,3,5,2,1,1,94.2,-37.5,0.89,4963,0
60,2,4,1,9,3,6,0,1,1,94.2,-37.5,0.89,4963,1
71,5,1,1,9,3,5,0,0,0,94.2,-37.5,0.89,4963,0
59,2,6,1,9,3,5,1,1,2,94.2,-37.5,0.89,4963,1
45,3,1,1,9,3,5,0,0,0,94.2,-37.5,0.89,4963,1
24,11,6,1,9,3,5,0,1,1,94.2,-37.5,0.89,4963,0
24,11,6,0,9,3,6,2,1,2,94.2,-37.5,0.89,4963,0
37,2,6,1,9,3,5,2,1,2,94.2,-37.5,0.89,4963,1
70,5,4,0,9,3,5,0,0,0,94.2,-37.5,0.89,4963,0
34,2,6,1,9,3,6,0,0,0,94.2,-37.5,0.89,4963,0
29,8,6,1,9,3,4,0,0,0,94.2,-37.5,0.89,4963,0
24,11,6,1,9,3,5,0,1,1,94.2,-37.5,0.89,4963,0
37,2,6,0,9,3,5,0,0,0,94.2,-37.5,0.89,4963,0
22,11,1,1,9,3,5,1,1,2,94.2,-37.5,0.89,4963,1
45,6,6,1,9,3,5,1,1,2,94.2,-37.5,0.89,4963,1
81,5,0,1,9,3,6,2,1,2,94.2,-37.5,0.89,4963,1
33,4,4,1,9,3,6,0,0,0,94.2,-37.5,0.89,4963,0
71,5,1,0,9,3,5,0,1,1,94.2,-37.5,0.89,4963,0
30,6,6,0,9,3,3,0,0,0,94.2,-37.5,0.89,4963,0
35,1,6,0,9,4,2,0,0,0,94.2,-37.5,0.88,4963,0
58,5,0,0,9,4,2,0,0,0,94.2,-37.5,0.88,4963,0
44,3,2,0,9,4,2,0,0,0,94.2,-37.5,0.88,4963,0
26,2,6,0,9,4,1,0,0,0,94.2,-37.5,0.88,4963,0
47,6,6,1,9,4,5,0,1,1,94.2,-37.5,0.88,4963,0
55,6,6,1,9,4,7,0,1,1,94.2,-37.5,0.88,4963,1
39,6,6,1,9,4,5,0,0,0,94.2,-37.5,0.88,4963,1
60,5,6,1,9,4,6,2,1,2,94.2,-37.5,0.88,4963,1
32,1,6,1,9,4,4,0,1,1,94.2,-37.5,0.88,4963,0
38,4,6,0,9,4,5,0,1,1,94.2,-37.5,0.88,4963,0
47,6,6,1,9,4,5,2,1,2,94.2,-37.5,0.88,4963,1
57,2,3,1,9,4,4,0,1,1,94.2,-37.5,0.88,4963,0
51,4,6,1,9,4,4,2,1,1,94.2,-37.5,0.88,4963,0
78,5,1,1,9,4,5,0,1,1,94.2,-37.5,0.88,4963,0
32,2,6,1,9,4,5,0,0,0,94.2,-37.5,0.88,4963,0
60,5,6,1,9,4,6,0,0,0,94.2,-37.5,0.88,4963,1
32,1,6,1,9,4,6,2,1,2,94.2,-37.5,0.88,4963,1
32,2,6,1,9,4,5,2,1,2,94.2,-37.5,0.88,4963,1
39,6,6,1,9,4,5,0,1,1,94.2,-37.5,0.88,4963,0
43,7,3,1,9,5,5,2,1,2,94.2,-37.5,0.88,4963,1
67,5,4,1,9,5,4,0,0,0,94.2,-37.5,0.88,4963,0
49,2,6,1,9,5,4,0,1,1,94.2,-37.5,0.88,4963,0
57,6,6,1,9,5,5,2,1,2,94.2,-37.5,0.88,4963,1
59,1,4,1,9,5,5,1,1,2,94.2,-37.5,0.88,4963,0
51,7,1,1,9,5,5,0,0,0,94.2,-37.5,0.88,4963,0
31,2,1,1,9,5,5,1,1,2,94.2,-37.5,0.88,4963,1
34,4,4,1,9,5,4,2,1,2,94.2,-37.5,0.88,4963,0
30,4,4,1,9,5,6,0,0,0,94.2,-37.5,0.88,4963,0
34,4,4,1,9,5,4,2,1,2,94.2,-37.5,0.88,4963,0
51,7,1,0,9,5,5,0,1,1,94.2,-37.5,0.88,4963,0
46,2,3,1,9,5,6,0,1,1,94.2,-37.5,0.88,4963,0
30,2,1,1,9,5,5,2,1,2,94.2,-37.5,0.88,4963,1
75,5,3,0,9,5,6,0,1,1,94.2,-37.5,0.88,4963,0
51,4,4,1,9,1,6,0,1,1,94.2,-37.5,0.88,4963,1
28,2,6,1,9,1,5,2,1,2,94.2,-37.5,0.88,4963,0
25,11,6,0,9,1,4,0,0,0,94.2,-37.5,0.88,4963,0
34,7,6,1,9,1,4,0,1,1,94.2,-37.5,0.88,4963,0
22,2,6,1,9,1,5,0,1,1,94.2,-37.5,0.88,4963,1
33,2,6,1,9,1,5,0,0,0,94.2,-37.5,0.88,4963,1
20,3,0,0,9,1,3,0,0,0,94.2,-37.5,0.88,4963,0
43,10,6,1,9,1,5,1,1,2,94.2,-37.5,0.88,4963,1
58,10,1,1,9,1,4,0,1,1,94.2,-37.5,0.88,4963,0
88,5,0,1,9,1,4,0,0,0,94.2,-37.5,0.88,4963,0
58,10,1,1,9,1,5,0,1,1,94.2,-37.5,0.88,4963,0
34,1,1,0,9,1,2,0,1,1,94.2,-37.5,0.88,4963,0
76,5,0,1,9,1,4,0,1,1,94.2,-37.5,0.88,4963,0
34,7,6,0,9,1,4,0,0,0,94.2,-37.5,0.88,4963,0
35,2,1,1,9,1,6,0,1,1,94.2,-37.5,0.88,4963,1
32,2,1,1,9,1,6,2,1,2,94.2,-37.5,0.88,4963,1
34,2,6,1,9,1,5,0,0,0,94.2,-37.5,0.88,4963,1
27,1,1,0,9,1,3,0,0,0,94.2,-37.5,0.88,4963,0
34,2,6,1,9,1,4,0,0,0,94.2,-37.5,0.88,4963,0
88,5,0,1,9,1,5,0,0,0,94.2,-37.5,0.88,4963,0
30,1,6,0,9,1,2,0,0,0,94.2,-37.5,0.88,4963,0
47,4,2,1,9,1,5,2,1,2,94.2,-37.5,0.88,4963,0
24,3,1,1,9,1,5,0,1,1,94.2,-37.5,0.88,4963,0
39,3,3,1,9,1,6,0,0,0,94.2,-37.5,0.88,4963,0
88,5,0,1,9,1,5,0,0,0,94.2,-37.5,0.88,4963,0
66,5,6,1,9,2,6,0,1,1,94.2,-37.5,0.88,4963,0
85,5,0,1,9,2,6,1,1,2,94.2,-37.5,0.88,4963,1
89,5,0,1,9,2,5,0,0,0,94.2,-37.5,0.88,4963,1
48,1,1,0,9,2,2,0,0,0,94.2,-37.5,0.88,4963,0
36,2,6,1,9,2,4,0,1,1,94.2,-37.5,0.88,4963,0
66,5,6,1,9,2,7,2,1,2,94.2,-37.5,0.88,4963,1
26,2,6,1,9,2,5,2,1,2,94.2,-37.5,0.88,4963,1
36,6,6,1,9,2,5,2,1,2,94.2,-37.5,0.88,4963,1
36,6,6,1,9,2,5,2,1,2,94.2,-37.5,0.88,4963,1
35,8,6,1,9,2,5,0,1,1,94.2,-37.5,0.88,4963,0
26,2,6,1,9,2,5,0,1,1,94.2,-37.5,0.88,4963,0
26,2,6,1,9,2,5,0,0,0,94.2,-37.5,0.88,4963,1
39,10,6,1,9,2,4,0,0,0,94.2,-37.5,0.88,4963,0
66,5,6,1,9,2,5,0,0,0,94.2,-37.5,0.88,4963,0
86,5,0,1,9,2,5,0,0,0,94.2,-37.5,0.88,4963,1
42,2,1,1,9,3,6,2,1,2,94.2,-37.5,0.88,4963,1
44,6,6,1,9,3,5,1,1,2,94.2,-37.5,0.88,4963,1
45,7,1,1,9,3,5,2,1,2,94.2,-37.5,0.88,4963,0
38,6,6,1,9,3,5,0,1,1,94.2,-37.5,0.88,4963,0
67,2,6,1,9,3,5,2,1,2,94.2,-37.5,0.88,4963,1
44,6,6,1,9,3,4,0,1,1,94.2,-37.5,0.88,4963,0
30,6,6,1,9,3,5,0,1,1,94.2,-37.5,0.88,4963,0
46,1,6,1,9,3,6,0,0,0,94.2,-37.5,0.88,4963,1
32,3,0,1,9,3,6,0,0,0,94.2,-37.5,0.88,4963,1
31,11,6,1,9,3,6,2,1,2,94.2,-37.5,0.88,4963,1
27,11,6,0,9,3,2,0,0,0,94.2,-37.5,0.88,4963,0
28,6,6,1,9,3,5,2,1,2,94.2,-37.5,0.88,4963,1
32,3,0,0,9,3,6,1,1,2,94.2,-37.5,0.88,4963,1
45,7,1,1,9,3,6,0,0,0,94.2,-37.5,0.88,4963,1
26,2,6,0,9,3,2,0,0,0,94.2,-37.5,0.88,4963,0
80,5,0,0,9,4,5,0,0,0,94.2,-37.5,0.88,4963,0
38,4,4,1,9,4,5,3,1,2,94.2,-37.5,0.88,4963,1
83,5,0,1,9,4,6,0,0,0,94.2,-37.5,0.88,4963,0
29,2,1,1,9,4,5,2,1,2,94.2,-37.5,0.88,4963,1
60,2,4,1,9,4,5,2,1,2,94.2,-37.5,0.88,4963,1
45,7,4,0,9,4,7,2,1,1,94.2,-37.5,0.88,4963,1
45,7,4,1,9,4,6,0,0,0,94.2,-37.5,0.88,4963,1
27,4,6,1,9,4,6,2,1,2,94.2,-37.5,0.88,4963,1
27,4,6,1,9,4,6,1,1,2,94.2,-37.5,0.88,4963,1
38,4,4,1,9,4,6,0,0,0,94.2,-37.5,0.88,4963,1
33,2,1,1,9,4,5,0,0,0,94.2,-37.5,0.88,4963,1
58,4,4,1,9,4,5,0,0,0,94.2,-37.5,0.88,4963,0
37,2,6,1,9,4,5,1,1,2,94.2,-37.5,0.88,4963,1
33,2,6,1,9,4,6,0,0,0,94.2,-37.5,0.88,4963,0
65,4,4,1,9,4,5,0,0,0,94.2,-37.5,0.88,4963,0
26,4,3,1,9,4,5,0,1,1,94.2,-37.5,0.88,4963,1
34,2,1,1,9,4,5,2,1,2,94.2,-37.5,0.88,4963,1
27,2,6,1,9,4,5,1,1,2,94.2,-37.5,0.88,4963,1
38,4,4,1,9,4,5,2,1,2,94.2,-37.5,0.88,4963,1
83,5,0,1,9,4,5,2,1,2,94.2,-37.5,0.88,4963,1
38,1,1,0,9,4,0,2,1,2,94.2,-37.5,0.88,4963,0
24,4,4,1,9,5,6,0,1,1,94.2,-37.5,0.88,4963,1
29,2,6,1,9,5,4,2,1,2,94.2,-37.5,0.88,4963,0
64,5,0,0,9,5,5,2,1,2,94.2,-37.5,0.88,4963,1
29,4,4,1,9,5,5,1,1,2,94.2,-37.5,0.88,4963,1
38,1,1,1,9,5,5,0,0,0,94.2,-37.5,0.88,4963,1
28,1,1,0,9,5,1,0,0,0,94.2,-37.5,0.88,4963,0
31,11,6,0,9,1,4,0,0,0,94.2,-37.5,0.88,4963,0
32,4,6,1,9,1,5,0,0,0,94.2,-37.5,0.88,4963,0
27,6,6,1,9,1,5,0,0,0,94.2,-37.5,0.88,4963,0
69,5,0,1,9,1,5,2,1,2,94.2,-37.5,0.88,4963,0
29,4,4,1,9,1,5,1,1,2,94.2,-37.5,0.88,4963,0
23,11,3,1,9,1,5,2,1,2,94.2,-37.5,0.88,4963,1
23,11,3,1,9,1,6,0,1,1,94.2,-37.5,0.88,4963,0
29,4,4,1,9,1,5,0,1,1,94.2,-37.5,0.88,4963,1
82,5,6,1,9,1,4,1,1,2,94.2,-37.5,0.88,4963,0
71,5,1,1,9,1,5,0,0,0,94.2,-37.5,0.88,4963,1
33,1,4,0,9,1,1,0,1,1,94.2,-37.5,0.88,4963,0
31,3,3,0,9,1,1,0,0,0,94.2,-37.5,0.88,4963,0
31,1,1,0,9,1,2,0,0,0,94.2,-37.5,0.88,4963,0
27,2,6,0,9,1,2,0,0,0,94.2,-37.5,0.88,4963,0
50,0,0,0,9,2,4,0,0,0,94.2,-37.5,0.88,4963,0
57,2,1,1,9,2,6,1,1,2,94.2,-37.5,0.88,4963,1
30,4,4,1,9,2,5,0,1,1,94.2,-37.5,0.88,4963,0
21,11,6,0,9,2,2,0,0,0,94.2,-37.5,0.88,4963,0
25,6,6,0,9,2,1,0,0,0,94.2,-37.5,0.88,4963,0
30,4,4,1,9,2,6,2,1,2,94.2,-37.5,0.88,4963,0
84,5,6,1,9,2,5,1,1,2,94.2,-37.5,0.88,4963,1
39,6,6,1,9,2,5,0,0,0,94.2,-37.5,0.88,4963,1
82,0,0,0,9,2,5,1,1,2,94.2,-37.5,0.88,4963,1
30,4,4,1,9,2,5,0,1,1,94.2,-37.5,0.88,4963,1
86,5,6,1,9,2,5,2,1,2,94.2,-37.5,0.88,4963,1
32,7,1,0,9,2,1,0,1,1,94.2,-37.5,0.88,4963,0
34,2,4,1,9,2,6,0,1,1,94.2,-37.5,0.88,4963,1
34,2,4,1,9,2,5,1,1,2,94.2,-37.5,0.88,4963,1
31,2,6,1,9,2,5,0,0,0,94.2,-37.5,0.88,4963,1
53,6,6,1,9,2,6,1,1,2,94.2,-37.5,0.88,4963,1
61,6,4,1,9,2,5,0,0,0,94.2,-37.5,0.88,4963,0
30,4,4,0,9,2,6,2,1,1,94.2,-37.5,0.88,4963,1
32,11,1,1,9,2,6,1,1,2,94.2,-37.5,0.88,4963,0
86,5,6,1,9,2,5,0,0,0,94.2,-37.5,0.88,4963,1
24,11,1,1,9,3,5,2,1,2,94.2,-37.5,0.88,4963,1
52,2,4,1,9,3,6,0,0,0,94.2,-37.5,0.88,4963,1
60,5,1,1,9,3,7,0,0,0,94.2,-37.5,0.88,4963,1
19,11,0,1,9,3,5,2,1,2,94.2,-37.5,0.88,4963,1
36,6,6,1,9,3,5,2,1,1,94.2,-37.5,0.88,4963,1
33,4,6,0,9,3,5,0,1,1,94.2,-37.5,0.88,4963,0
23,11,4,1,9,3,5,2,1,2,94.2,-37.5,0.88,4963,1
